DateKey,BranchKey,ProductKey,TotalDeposits,DepositAccounts
20250912,8,3,53587.78999999999,6
20250912,8,4,25572.21,5
20250912,8,5,13509.05,4
20250912,9,1,35404.380000000005,3
20250912,9,2,25536.339999999997,5
20250912,9,3,14950.06,5
20250912,9,4,16152.779999999999,3
20250912,9,5,11228.33,5
20250912,10,1,48930.91,5
20250912,10,2,25823.03,2
20250912,10,3,4540.38,2
20250912,10,4,38003.13,3
20250912,10,5,27169.43,3
20250912,11,1,3562.6699999999996,1
20250912,11,2,50835.340000000004,5
20250912,11,4,22614.63,5
20250912,11,5,15358.789999999999,4
20250912,12,1,30403.1,8
20250912,12,2,1300.55,1
20250912,12,3,33529.53,6
20250912,12,4,60859.93,5
20250912,12,5,107596.45999999999,5
20250912,13,1,41702.07000000001,3
20250912,13,2,51611.75,2
20250912,13,3,66071.51,8
20250912,13,4,19853.69,8
20250912,13,5,14537.189999999999,4
20250912,14,1,846.23,1
20250912,14,2,15917.9,2
20250912,14,3,46692.04,6
20250912,14,5,164498.86,7
20250912,15,1,68565.61,3
20250912,15,2,37643.240000000005,4
20250912,15,3,25027.66,5
20250912,15,4,32480.32,3
20250912,15,5,38326.44,6
20250912,16,1,25565.37,2
20250912,16,2,30814.54,5
20250912,16,3,19665.239999999998,4
20250912,16,4,30128.06,3
20250912,16,5,29042.100000000002,2
20250912,17,1,12811.089999999998,3
20250912,17,2,16107.23,4
20250912,17,3,7501.26,2
20250912,17,4,84100.17,6
20250912,17,5,7087.41,3
20250912,18,1,3630.02,1
20250912,18,3,137052.62,6
20250912,18,4,106091.32,6
20250912,18,5,61310.29000000001,5
20250912,19,1,8332.21,2
20250912,19,2,8648.22,4
20250912,19,3,249252.87999999998,10
20250912,19,4,57100.229999999996,5
20250912,19,5,11808.210000000001,5
20250912,20,1,6717.84,4
20250912,20,2,77014.64,7
20250912,20,3,29159.28,6
20250912,20,4,2679.54,2
20250912,20,5,36651.380000000005,8
20250912,21,1,22902.75,6
20250912,21,2,9970.210000000001,4
20250912,21,3,46360.15,6
20250912,21,4,21583.420000000002,5
20250912,21,5,91332.26,7
20250912,22,1,45339.91,5
20250912,22,2,27690.5,3
20250912,22,3,48277.66,7
20250912,22,4,41698.43,8
20250912,22,5,109912.32,4
20250912,23,1,3748.72,1
20250912,23,2,58363.82,6
20250912,23,3,5130.12,3
20250912,23,4,14995.580000000002,3
20250912,23,5,87283.22,4
20250912,24,1,16364.0,4
20250912,24,2,85707.56,7
20250912,24,3,39326.7,5
20250912,24,4,37621.54,2
20250912,24,5,27874.12,4
20250912,25,1,138777.18,7
20250912,25,2,71210.04000000001,6
20250912,25,3,46887.869999999995,2
20250912,25,4,2501.74,1
20250912,25,5,48508.490000000005,3
20250912,26,1,34529.65,5
20250912,26,2,28717.500000000004,3
20250912,26,3,21369.51,3
20250912,26,4,57096.22,10
20250912,26,5,9520.21,2
20250912,27,1,3207.31,1
20250912,27,2,15419.150000000001,4
20250912,27,3,94391.63,5
20250912,27,4,23566.05,4
20250912,27,5,27187.589999999997,5
20250912,28,1,13402.52,6
20250912,28,2,6178.969999999999,2
20250912,28,4,298731.94,10
20250912,28,5,5746.1900000000005,3
20250912,29,1,41077.24,5
20250912,29,2,9777.599999999999,2
20250912,29,3,47781.67,9
20250912,29,4,13195.260000000002,3
20250912,29,5,2236.56,2
20250912,30,1,95053.78,3
20250912,30,2,51710.79,7
20250912,30,3,87800.49,9
20250912,30,4,2763.59,3
20250912,30,5,6380.17,4
20250912,31,1,35199.909999999996,3
20250912,31,2,107462.66,3
20250912,31,3,2923.08,1
20250912,31,4,24318.449999999997,3
20250912,31,5,43067.270000000004,5
20250912,32,1,14452.61,4
20250912,32,2,49591.32,6
20250912,32,3,16338.41,4
20250912,32,4,13000.36,4
20250912,32,5,5533.42,3
20250912,33,1,120296.48,4
20250912,33,2,14078.310000000001,3
20250912,33,3,14046.849999999999,5
20250912,33,4,7864.08,1
20250912,33,5,24518.92,1
20250912,34,1,43187.26,8
20250912,34,2,3363.84,1
20250912,34,3,25071.72,4
20250912,34,4,4667.450000000001,3
20250912,34,5,116875.75,7
20250912,35,1,645.05,1
20250912,35,2,13642.2,5
20250912,35,3,18158.760000000002,2
20250912,35,4,42235.67,5
20250912,35,5,-495.17,1
20250912,36,1,50131.25,7
20250912,36,2,30522.55,3
20250912,36,3,5535.83,3
20250912,36,4,19030.17,2
20250912,36,5,23821.48,2
20250912,37,1,19125.22,4
20250912,37,2,106843.11,7
20250912,37,3,81697.0,10
20250912,37,4,57672.27,6
20250912,37,5,50509.71,5
20250912,38,1,29744.92,6
20250912,38,2,642.2,1
20250912,38,3,55337.29,4
20250912,38,4,11133.91,4
20250912,38,5,90224.98,3
20250912,39,1,28853.730000000003,3
20250912,39,2,42854.41,5
20250912,39,3,39940.32,5
20250912,39,4,1522.8400000000001,1
20250912,39,5,7990.85,4
20250912,40,2,44751.66,3
20250912,40,3,6189.83,2
20250912,40,4,21250.27,6
20250912,40,5,593.2400000000001,1
20250913,1,1,63268.600000000006,5
20250913,1,2,6382.27,2
20250913,1,3,11413.09,1
20250913,1,4,63044.909999999996,6
20250913,1,5,36790.93,4
20250913,2,1,27363.899999999998,3
20250913,2,2,16209.01,3
20250913,2,3,134761.96,2
20250913,2,4,1971.54,1
20250913,2,5,16935.370000000003,2
20250913,3,1,12610.38,4
20250913,3,2,11366.35,4
20250913,3,3,22264.1,4
20250913,3,4,32947.33,6
20250913,3,5,12311.34,3
20250913,4,1,91914.23000000001,7
20250913,4,2,41216.420000000006,3
20250913,4,3,8687.220000000001,3
20250913,4,4,18135.52,6
20250913,4,5,62508.72,7
20250913,5,1,30626.25,4
20250913,5,2,26167.510000000002,4
20250913,5,3,11031.829999999998,3
20250913,5,4,12603.51,4
20250913,5,5,16661.49,4
20250913,6,1,52959.630000000005,5
20250913,6,2,24877.41,3
20250913,6,3,44221.86,3
20250913,6,4,106388.2,10
20250913,6,5,46939.44,7
20250913,7,1,72318.93,9
20250913,7,2,11336.26,3
20250913,7,3,20161.87,4
20250913,7,4,1625.99,2
20250913,7,5,12331.96,2
20250913,8,1,18134.73,4
20250913,8,2,68997.23,8
20250913,8,3,24106.08,4
20250913,8,4,10282.970000000001,5
20250913,8,5,32538.520000000004,4
20250913,9,1,-437.15999999999985,1
20250913,9,2,56074.79,3
20250913,9,3,8575.470000000001,3
20250913,9,4,71355.16,3
20250913,9,5,26937.95,4
20250913,10,1,11781.12,1
20250913,10,2,21588.329999999998,3
20250913,10,3,42028.56,3
20250913,10,4,14986.43,1
20250913,10,5,62809.39000000001,6
20250913,11,1,11931.199999999999,4
20250913,11,2,1991.35,3
20250913,11,3,87539.46,5
20250913,11,4,67058.44,3
20250913,11,5,7142.41,2
20250913,12,1,40142.73,4
20250913,12,2,42877.61,3
20250913,12,3,16175.6,5
20250913,12,4,10967.09,3
20250913,12,5,30079.97,3
20250913,13,1,31101.57,4
20250913,13,3,8619.56,2
20250913,13,4,4671.68,3
20250913,13,5,17716.190000000002,3
20250913,14,1,982.1500000000001,1
20250913,14,2,11153.869999999999,1
20250913,14,3,102415.26,10
20250913,14,5,19374.600000000002,5
20250913,15,1,23322.79,5
20250913,15,2,12852.56,5
20250913,15,3,60984.32000000001,5
20250913,15,4,32385.36,6
20250913,15,5,9325.61,2
20250913,16,1,12338.900000000001,3
20250913,16,2,7858.37,3
20250913,16,3,17802.36,2
20250913,16,4,31494.760000000002,6
20250913,16,5,54393.579999999994,3
20250913,17,1,14260.32,3
20250913,17,2,21705.93,4
20250913,17,3,43335.36000000001,3
20250913,17,4,77263.24,3
20250913,17,5,34654.85,2
20250913,18,1,20674.43,3
20250913,18,2,21882.300000000003,3
20250913,18,3,13047.560000000001,6
20250913,18,4,2009.73,2
20250913,18,5,40154.63,3
20250913,19,1,95761.46,5
20250913,19,2,72288.41,5
20250913,19,3,98311.36,9
20250913,19,4,90114.76999999999,5
20250913,19,5,20820.999999999996,5
20250913,20,1,36819.83,6
20250913,20,2,12261.68,3
20250913,20,3,19010.51,4
20250913,20,4,15430.55,4
20250913,20,5,11768.18,3
20250913,21,1,58685.48,6
20250913,21,2,19577.94,3
20250913,21,3,14873.739999999998,2
20250913,21,4,76713.49,5
20250913,21,5,55760.75,9
20250913,22,1,18460.23,3
20250913,22,2,5919.78,2
20250913,22,3,40155.06,4
20250913,22,4,46849.869999999995,4
20250913,22,5,53456.59999999999,5
20250913,23,1,398.9200000000001,1
20250913,23,2,1584.82,2
20250913,23,3,30481.47,5
20250913,23,4,38551.270000000004,3
20250913,23,5,41628.700000000004,7
20250913,24,1,3003.1,2
20250913,24,2,100277.72,7
20250913,24,3,10738.580000000002,2
20250913,24,4,5483.0,2
20250913,24,5,24852.530000000002,6
20250913,25,1,128535.94,5
20250913,25,2,139713.36,5
20250913,25,3,3305.0099999999998,1
20250913,25,4,54666.0,6
20250913,25,5,26925.829999999998,7
20250913,26,1,95176.73,8
20250913,26,2,14963.220000000001,3
20250913,26,3,5254.38,3
20250913,26,4,34361.93,4
20250913,26,5,49652.98,5
20250913,27,1,6570.24,2
20250913,27,2,58290.31,5
20250913,27,3,40664.21,4
20250913,27,5,14914.4,4
20250913,28,1,13749.330000000002,2
20250913,28,2,39673.42,3
20250913,28,3,17285.46,4
20250913,28,4,47662.89,6
20250913,28,5,28022.58,9
20250913,29,1,15269.61,6
20250913,29,2,17438.08,4
20250913,29,3,19587.03,3
20250913,29,4,50120.369999999995,4
20250913,29,5,80078.13,7
20250913,30,1,72205.81,6
20250913,30,2,90921.64,8
20250913,30,3,15758.37,6
20250913,30,4,5696.599999999999,3
20250913,30,5,6332.92,2
20250913,31,1,96745.46,5
20250913,31,2,26368.71,2
20250913,31,3,11504.689999999999,3
20250913,31,4,1896.7299999999998,1
20250913,31,5,24152.82,4
20250913,32,1,47273.82,4
20250913,32,2,50993.15,5
20250913,32,3,69222.95,8
20250913,32,4,11355.57,2
20250913,32,5,15415.589999999998,5
20250913,33,1,6824.96,1
20250913,33,2,25670.339999999997,1
20250913,33,3,3595.12,2
20250913,33,4,26591.460000000003,3
20250913,33,5,3717.8,3
20250913,34,1,86401.56,6
20250913,34,2,30007.69,3
20250913,34,3,8446.460000000001,4
20250913,34,4,21282.87,2
20250913,34,5,31904.89,3
20250913,35,1,32492.800000000003,4
20250913,35,2,33439.16,5
20250913,35,3,14338.49,4
20250913,35,4,61461.84,6
20250913,35,5,31614.25,7
20250913,36,1,107218.76000000001,8
20250913,36,2,68205.36,6
20250913,36,3,83174.64,3
20250913,36,4,44289.04,3
20250913,36,5,21503.33,6
20250913,37,1,52609.0,7
20250913,37,2,40539.28,3
20250913,37,3,40049.97000000001,3
20250913,37,4,19801.28,4
20250913,37,5,29075.93,6
20250913,38,1,11653.45,4
20250913,38,2,75324.19,6
20250913,38,4,103882.68,6
20250913,38,5,19281.35,3
20250913,39,1,153002.53,7
20250913,39,2,2000.8600000000001,1
20250913,39,3,25871.92,2
20250913,39,4,-402.55000000000007,1
20250913,39,5,112371.12,7
20250913,40,1,119906.45999999999,6
20250913,40,2,50275.71,6
20250913,40,3,18092.59,5
20250913,40,4,7928.01,4
20250913,40,5,2686.92,2
20250914,1,1,43597.07,7
20250914,1,2,18329.75,4
20250914,1,3,16810.25,4
20250914,1,4,4986.45,2
20250914,1,5,90617.56,7
20250914,2,1,68808.78,4
20250914,2,2,58194.02,3
20250914,2,3,49731.990000000005,5
20250914,2,4,15941.65,5
20250914,2,5,61632.37,6
20250914,3,1,33055.37,3
20250914,3,2,19608.92,4
20250914,3,3,50809.15,4
20250914,3,4,34429.200000000004,2
20250914,3,5,62130.78999999999,8
20250914,4,1,21182.87,4
20250914,4,2,30584.59,2
20250914,4,3,5093.67,3
20250914,4,4,53138.11,4
20250914,4,5,27068.670000000002,6
20250914,5,1,110074.58,3
20250914,5,2,3847.6899999999996,1
20250914,5,3,31090.46,2
20250914,5,4,24683.66,6
20250914,5,5,10463.82,3
20250914,6,1,10609.86,4
20250914,6,2,9570.390000000001,2
20250914,6,3,45219.37000000001,4
20250914,6,4,70477.24999999999,5
20250914,6,5,22359.730000000003,7
20250914,7,1,59433.67999999999,7
20250914,7,2,11182.0,1
20250914,7,3,16648.38,1
20250914,7,4,92169.64,3
20250914,7,5,27342.88,3
20250914,8,1,2407.98,2
20250914,8,2,34981.66,4
20250914,8,3,32376.6,4
20250914,8,4,21363.91,4
20250914,8,5,52553.28,5
20250914,9,1,48592.31,4
20250914,9,2,32413.519999999997,5
20250914,9,3,98770.31,6
20250914,9,4,5424.719999999999,3
20250914,9,5,27556.18,4
20250914,10,1,2019.1299999999997,2
20250914,10,3,6616.550000000001,3
20250914,10,4,9784.41,3
20250914,10,5,20794.79,2
20250914,11,1,15767.370000000003,3
20250914,11,2,30706.929999999997,5
20250914,11,3,84282.86,7
20250914,11,4,6273.450000000001,3
20250914,11,5,13967.56,2
20250914,12,1,18371.33,3
20250914,12,2,3750.48,1
20250914,12,3,30468.23,2
20250914,12,4,70074.98,2
20250914,12,5,2966.26,2
20250914,13,1,70605.58,7
20250914,13,2,10294.93,3
20250914,13,3,45832.88,4
20250914,13,4,37519.57,5
20250914,13,5,8257.439999999999,2
20250914,14,1,31881.96,5
20250914,14,2,16579.95,4
20250914,14,3,44971.490000000005,6
20250914,14,4,18937.4,2
20250914,14,5,83940.84,7
20250914,15,1,1848.8600000000001,2
20250914,15,2,22838.21,4
20250914,15,3,36838.78,5
20250914,15,4,29133.69,4
20250914,15,5,147727.74,2
20250914,16,1,39179.560000000005,5
20250914,16,2,19427.25,3
20250914,16,3,113414.45,4
20250914,16,4,1590.92,1
20250914,16,5,76067.28,6
20250914,17,1,10125.17,2
20250914,17,2,27079.53,2
20250914,17,3,32020.86,3
20250914,17,4,37541.850000000006,3
20250914,17,5,18461.35,2
20250914,18,1,52503.21,6
20250914,18,2,9932.82,2
20250914,18,3,15769.64,2
20250914,18,4,62897.52,4
20250914,18,5,61777.44,6
20250914,19,1,50349.72,4
20250914,19,2,10680.09,2
20250914,19,3,39196.94,4
20250914,19,4,48962.04,5
20250914,19,5,91201.63,4
20250914,20,1,19893.66,4
20250914,20,2,39862.66,4
20250914,20,3,26194.039999999997,5
20250914,20,4,14189.21,3
20250914,20,5,49004.21000000001,6
20250914,21,1,44712.880000000005,4
20250914,21,2,56542.04,9
20250914,21,3,14841.93,4
20250914,21,4,3847.74,3
20250914,21,5,61653.31,8
20250914,22,1,16560.92,3
20250914,22,2,35067.58,5
20250914,22,3,24256.569999999996,5
20250914,22,4,207.73000000000002,1
20250914,22,5,30402.87,4
20250914,23,1,22520.520000000004,3
20250914,23,2,43603.32,5
20250914,23,3,35330.15,4
20250914,23,4,18921.010000000002,2
20250914,23,5,99180.76000000001,6
20250914,24,1,23133.71,5
20250914,24,2,60756.8,5
20250914,24,3,36245.09,4
20250914,24,4,16536.670000000002,3
20250914,24,5,43255.2,4
20250914,25,1,165930.97,6
20250914,25,2,37583.95,5
20250914,25,3,15966.14,3
20250914,25,4,2269.37,1
20250914,25,5,9265.580000000002,4
20250914,26,1,6311.2,1
20250914,26,2,23364.579999999998,6
20250914,26,3,20583.87,5
20250914,26,4,14489.769999999999,3
20250914,26,5,31842.33,4
20250914,27,1,9609.310000000001,3
20250914,27,2,9941.02,2
20250914,27,3,36948.47,7
20250914,27,4,29398.13,4
20250914,27,5,8869.19,2
20250914,28,1,9640.42,2
20250914,28,2,22549.11,6
20250914,28,3,134015.07,3
20250914,28,4,65880.61,7
20250914,28,5,7226.290000000001,5
20250914,29,1,37209.64,7
20250914,29,2,7225.13,2
20250914,29,3,38922.55,6
20250914,29,4,105169.81,10
20250914,29,5,25820.48,5
20250914,30,1,17306.14,2
20250914,30,2,33559.42,3
20250914,30,3,70498.95,6
20250914,30,4,5738.33,4
20250914,30,5,1486.28,2
20250914,31,1,9771.76,2
20250914,31,2,124801.55,5
20250914,31,3,40549.33,5
20250914,31,4,75170.7,9
20250914,31,5,35742.29000000001,3
20250914,32,1,15228.83,1
20250914,32,2,14199.369999999999,1
20250914,32,3,17340.88,2
20250914,32,4,33905.729999999996,3
20250914,32,5,234800.13999999998,4
20250914,33,1,10400.300000000001,2
20250914,33,2,35115.65,5
20250914,33,3,1065.4299999999998,2
20250914,33,4,29941.6,6
20250914,33,5,19611.510000000002,3
20250914,34,1,20108.47,4
20250914,34,2,13677.2,5
20250914,34,3,72246.37000000001,7
20250914,34,4,42827.88,5
20250914,34,5,18536.53,3
20250914,35,1,150979.16,12
20250914,35,2,49097.1,4
20250914,35,3,11724.87,4
20250914,35,4,69388.70999999999,4
20250914,35,5,40451.43,3
20250914,36,1,16006.96,6
20250914,36,2,63220.869999999995,6
20250914,36,3,31317.130000000005,2
20250914,36,4,20968.93,4
20250914,36,5,40855.99,6
20250914,37,1,26306.36,4
20250914,37,2,45999.75,5
20250914,37,3,106514.87,6
20250914,37,4,18597.25,5
20250914,37,5,4049.45,1
20250914,38,1,24229.550000000003,6
20250914,38,2,44391.61,6
20250914,38,3,21500.06,3
20250914,38,4,6793.650000000001,3
20250914,38,5,29322.39,2
20250914,39,1,51207.11,8
20250914,39,2,13598.85,2
20250914,39,3,30117.489999999998,2
20250914,39,4,30620.0,4
20250914,39,5,64942.9,5
20250914,40,1,61909.17,6
20250914,40,2,42607.66,4
20250914,40,3,11571.9,5
20250914,40,4,68771.64,2
20250914,40,5,12825.240000000002,2
20250915,1,1,81525.52,4
20250915,1,2,11115.5,2
20250915,1,3,33365.03,3
20250915,1,4,4846.36,2
20250915,1,5,10162.09,2
20250915,2,1,11220.19,3
20250915,2,2,39614.700000000004,5
20250915,2,3,13397.050000000001,3
20250915,2,4,43366.82,3
20250915,2,5,20942.63,5
20250915,3,1,56226.26,6
20250915,3,2,3296.8000000000006,5
20250915,3,3,14160.879999999997,3
20250915,3,4,39991.28,6
20250915,3,5,108944.83,9
20250915,4,1,35775.04,4
20250915,4,2,79801.31999999999,10
20250915,4,3,14315.77,5
20250915,4,4,2089.56,1
20250915,4,5,33715.43,3
20250915,5,1,113374.92,5
20250915,5,2,41695.99,3
20250915,5,3,17439.11,5
20250915,5,4,-487.18,1
20250915,5,5,54118.850000000006,4
20250915,6,1,12968.87,4
20250915,6,2,18568.93,2
20250915,6,3,47834.16,4
20250915,6,4,12041.42,4
20250915,6,5,25791.870000000003,5
20250915,7,1,51442.2,8
20250915,7,2,23027.760000000002,5
20250915,7,3,61829.270000000004,5
20250915,7,4,33140.049999999996,2
20250915,7,5,17242.16,2
20250915,8,1,5288.4,4
20250915,8,2,19641.85,2
20250915,8,3,6855.65,4
20250915,8,4,17472.28,1
20250915,8,5,3769.95,2
20250915,9,1,66346.19,3
20250915,9,2,34512.51,5
20250915,9,3,12025.380000000001,3
20250915,9,4,38844.520000000004,5
20250915,9,5,19543.18,4
20250915,10,1,56216.03999999999,5
20250915,10,2,24932.8,4
20250915,10,3,4850.02,1
20250915,10,4,664.88,2
20250915,10,5,12384.000000000002,2
20250915,11,1,40472.74,4
20250915,11,2,17449.39,5
20250915,11,3,41179.66,4
20250915,11,4,62693.049999999996,3
20250915,11,5,32245.42,6
20250915,12,1,1651.81,1
20250915,12,2,48197.69,4
20250915,12,3,11345.23,1
20250915,12,4,102492.75,5
20250915,12,5,46965.119999999995,2
20250915,13,1,68712.45999999999,8
20250915,13,2,15772.35,4
20250915,13,3,15770.39,3
20250915,13,4,91096.95,8
20250915,13,5,27469.54,2
20250915,14,1,8731.759999999998,1
20250915,14,2,1286.43,2
20250915,14,3,50163.74,8
20250915,14,4,1191.4399999999998,1
20250915,14,5,37005.590000000004,5
20250915,15,1,28075.25,1
20250915,15,2,28830.98,3
20250915,15,3,160369.04,5
20250915,15,5,69659.01000000001,3
20250915,16,1,185072.83,5
20250915,16,2,747.31,1
20250915,16,3,2321.91,1
20250915,16,4,6705.7,4
20250915,16,5,20768.039999999997,5
20250915,17,1,2825.46,3
20250915,17,2,8291.75,1
20250915,17,3,82943.51,6
20250915,17,4,46916.94,2
20250915,17,5,13750.58,2
20250915,18,1,51958.59,4
20250915,18,2,43792.25,2
20250915,18,3,115825.29,3
20250915,18,4,21595.48,6
20250915,18,5,32305.43,4
20250915,19,1,61039.11,4
20250915,19,2,108367.21,6
20250915,19,3,7159.110000000001,3
20250915,19,4,49260.509999999995,8
20250915,19,5,51455.659999999996,6
20250915,20,1,14074.54,2
20250915,20,2,59721.02,7
20250915,20,3,66735.14,7
20250915,20,4,1902.21,2
20250915,20,5,56871.0,7
20250915,21,1,59782.350000000006,6
20250915,21,2,31641.590000000004,3
20250915,21,3,39505.83,6
20250915,21,4,15722.43,4
20250915,21,5,89651.85,7
20250915,22,1,10766.829999999998,4
20250915,22,2,569.99,2
20250915,22,3,89653.77,6
20250915,22,4,35394.43,4
20250915,22,5,34016.450000000004,5
20250915,23,1,23672.04,2
20250915,23,2,17251.989999999998,3
20250915,23,3,17792.54,4
20250915,23,4,7335.44,2
20250915,24,1,18177.980000000003,3
20250915,24,2,8484.1,5
20250915,24,3,10639.24,1
20250915,24,4,79505.11000000002,12
20250915,24,5,24164.97,3
20250915,25,1,45602.13,5
20250915,25,2,31518.219999999998,4
20250915,25,3,25769.44,5
20250915,25,4,46229.93,3
20250915,25,5,15336.33,1
20250915,26,1,35229.0,8
20250915,26,2,4004.2599999999998,2
20250915,26,3,51613.55,1
20250915,26,4,89373.18,8
20250915,26,5,14389.14,3
20250915,27,1,5502.73,2
20250915,27,2,63028.079999999994,5
20250915,27,3,20812.66,5
20250915,27,4,53404.41,6
20250915,27,5,51977.149999999994,4
20250915,28,1,17124.75,4
20250915,28,2,43025.34,3
20250915,28,4,19903.24,4
20250915,28,5,22008.890000000003,4
20250915,29,1,474.1200000000001,1
20250915,29,2,20672.379999999997,4
20250915,29,3,5937.76,1
20250915,29,4,21841.34,4
20250915,29,5,31116.43,3
20250915,30,1,7935.15,3
20250915,30,2,39565.41,5
20250915,30,3,119342.73,7
20250915,30,4,13712.419999999998,4
20250915,30,5,1620.1899999999998,3
20250915,31,1,20790.73,2
20250915,31,2,16694.63,1
20250915,31,3,74458.83,6
20250915,31,4,15339.03,4
20250915,31,5,125588.45,7
20250915,32,1,26800.95,2
20250915,32,2,152592.98,8
20250915,32,3,51370.33,5
20250915,32,4,9322.470000000001,1
20250915,32,5,156963.13999999998,3
20250915,33,1,14444.51,4
20250915,33,2,33023.25,3
20250915,33,3,20104.87,4
20250915,33,4,54297.32,2
20250915,33,5,55488.47,3
20250915,34,1,28407.559999999998,4
20250915,34,2,50154.79,6
20250915,34,3,58202.200000000004,6
20250915,34,4,7838.789999999999,3
20250915,34,5,26790.72,2
20250915,35,1,47808.93,6
20250915,35,2,1217.8300000000002,1
20250915,35,3,15430.93,4
20250915,35,4,61604.7,8
20250915,35,5,7959.82,3
20250915,36,1,23662.7,6
20250915,36,2,32940.01,4
20250915,36,3,23089.080000000005,4
20250915,36,4,23698.089999999997,6
20250915,36,5,166335.4,2
20250915,37,1,3985.96,2
20250915,37,2,82140.83,8
20250915,37,3,42366.36,5
20250915,37,4,66899.84,3
20250915,37,5,51954.63,6
20250915,38,1,22453.81,6
20250915,38,2,55771.66,8
20250915,38,3,89488.23,5
20250915,38,4,92092.15000000001,9
20250915,38,5,5419.200000000001,1
20250915,39,1,21119.16,4
20250915,39,2,16497.5,3
20250915,39,3,33431.03,6
20250915,39,4,3676.2800000000007,1
20250915,39,5,4700.040000000001,3
20250915,40,1,33425.31,5
20250915,40,2,16282.66,4
20250915,40,3,15097.02,6
20250915,40,4,6809.049999999999,4
20250915,40,5,8025.67,2
20250916,1,1,10097.86,5
20250916,1,2,32133.32,3
20250916,1,3,11553.01,2
20250916,1,4,21478.4,6
20250916,1,5,80406.57999999999,3
20250916,2,1,83427.73,5
20250916,2,2,53899.17,4
20250916,2,3,40034.270000000004,5
20250916,2,4,41540.2,3
20250916,2,5,10686.98,2
20250916,3,1,2721.81,1
20250916,3,2,4231.37,1
20250916,3,3,43031.35999999999,6
20250916,3,4,136184.36,4
20250916,3,5,49653.83,4
20250916,4,1,15377.880000000001,4
20250916,4,2,14465.11,2
20250916,4,3,10364.78,6
20250916,4,4,18959.05,5
20250916,4,5,15402.470000000001,3
20250916,5,1,20224.260000000002,4
20250916,5,2,2414.1399999999994,3
20250916,5,3,2894.09,1
20250916,5,4,48493.420000000006,10
20250916,5,5,56022.34,5
20250916,6,1,5471.54,3
20250916,6,2,13990.29,1
20250916,6,3,12929.810000000001,2
20250916,6,4,51378.75,3
20250916,6,5,19943.55,3
20250916,7,1,106316.70000000001,5
20250916,7,2,35201.04,2
20250916,7,3,8784.199999999999,4
20250916,7,4,119931.57,8
20250916,7,5,21103.18,3
20250916,8,1,5285.450000000001,1
20250916,8,2,48284.130000000005,4
20250916,8,3,19643.29,5
20250916,8,4,13914.95,5
20250916,8,5,14819.31,2
20250916,9,1,16352.43,1
20250916,9,2,110625.01,8
20250916,9,3,7241.61,4
20250916,9,4,8403.689999999999,4
20250916,9,5,11705.85,3
20250916,10,1,74980.02,6
20250916,10,2,56497.56,4
20250916,10,3,45461.2,5
20250916,10,4,39298.490000000005,4
20250916,10,5,57444.53,7
20250916,11,1,29555.100000000002,4
20250916,11,2,6496.869999999999,4
20250916,11,3,58451.18000000001,5
20250916,11,4,27439.170000000002,4
20250916,11,5,16166.02,4
20250916,12,1,17333.879999999997,3
20250916,12,2,33282.7,5
20250916,12,3,11936.55,3
20250916,12,4,4616.68,3
20250916,12,5,17439.72,3
20250916,13,1,39929.37,5
20250916,13,2,29728.94,4
20250916,13,3,16277.53,3
20250916,13,4,2179.54,1
20250916,13,5,6970.719999999999,3
20250916,14,1,17858.82,7
20250916,14,2,36499.9,4
20250916,14,3,31813.920000000002,4
20250916,14,4,14629.96,3
20250916,14,5,14344.18,5
20250916,15,1,83242.55,5
20250916,15,2,24497.68,3
20250916,15,3,7859.08,2
20250916,15,4,5116.69,4
20250916,15,5,34418.68,3
20250916,16,1,46240.88,7
20250916,16,2,11738.54,3
20250916,16,3,13190.56,3
20250916,16,4,54621.26,4
20250916,16,5,8453.650000000001,2
20250916,17,1,8621.34,3
20250916,17,2,7391.09,2
20250916,17,3,12837.02,3
20250916,17,4,47036.700000000004,6
20250916,17,5,33311.11,4
20250916,18,1,19351.03,3
20250916,18,2,45397.92,6
20250916,18,3,4630.48,5
20250916,18,4,22035.83,3
20250916,18,5,53788.93,5
20250916,19,1,129789.02,6
20250916,19,2,57405.979999999996,6
20250916,19,3,26193.51,3
20250916,19,4,36130.28,2
20250916,19,5,27210.73,4
20250916,20,1,9556.84,2
20250916,20,2,23035.11,8
20250916,20,3,73302.57,6
20250916,20,4,41813.21,8
20250916,20,5,33055.96,2
20250916,21,1,22883.36,3
20250916,21,2,46898.509999999995,10
20250916,21,3,47384.02,4
20250916,21,4,42297.59,4
20250916,21,5,20232.239999999998,4
20250916,22,1,22657.69,4
20250916,22,2,11864.68,1
20250916,22,3,69461.6,7
20250916,22,4,65412.78,4
20250916,22,5,44755.329999999994,4
20250916,23,1,22425.18,3
20250916,23,2,22890.9,3
20250916,23,3,28137.370000000003,3
20250916,23,4,29205.47,4
20250916,23,5,5917.81,4
20250916,24,1,644.6500000000001,1
20250916,24,2,5489.8,2
20250916,24,3,10783.14,3
20250916,24,4,40880.7,6
20250916,24,5,14977.54,3
20250916,25,2,218621.78,6
20250916,25,4,32427.74,5
20250916,25,5,475.39000000000004,1
20250916,26,1,51477.24,5
20250916,26,2,7288.35,4
20250916,26,3,5976.02,3
20250916,26,4,71169.63,6
20250916,26,5,17921.850000000002,4
20250916,27,1,13811.83,4
20250916,27,2,40803.59,5
20250916,27,3,14471.82,4
20250916,27,4,18210.69,3
20250916,27,5,19426.06,4
