DateKey,AccountKey,CustomerKey,ProductKey,BranchKey,EndingBalance,DaysPastDue,DelinquencyBucket,IsNonPerforming,RollStatus,CECLStage
20260301,8121,2981,8,3,33907.43,0,Current,False,Stable,Stage 1 - Performing
20260401,8121,2981,8,3,33433.27,0,Current,False,Stable,Stage 1 - Performing
20260501,8121,2981,8,3,33051.12,0,Current,False,Stable,Stage 1 - Performing
20260601,8121,2981,8,3,32528.15,0,Current,False,Stable,Stage 1 - Performing
20250101,8124,2982,7,4,36364.15,0,Current,False,New,Stage 1 - Performing
20250201,8124,2982,7,4,35939.52,0,Current,False,Stable,Stage 1 - Performing
20250301,8124,2982,7,4,35282.49,0,Current,False,Stable,Stage 1 - Performing
20250401,8124,2982,7,4,35004.69,0,Current,False,Stable,Stage 1 - Performing
20250501,8124,2982,7,4,34666.93,0,Current,False,Stable,Stage 1 - Performing
20250601,8124,2982,7,4,34341.57,0,Current,False,Stable,Stage 1 - Performing
20250701,8124,2982,7,4,33704.38,0,Current,False,Stable,Stage 1 - Performing
20250801,8124,2982,7,4,33195.31,0,Current,False,Stable,Stage 1 - Performing
20250901,8124,2982,7,4,32576.3,0,Current,False,Stable,Stage 1 - Performing
20251001,8124,2982,7,4,32088.73,0,Current,False,Stable,Stage 1 - Performing
20251101,8124,2982,7,4,31865.66,0,Current,False,Stable,Stage 1 - Performing
20251201,8124,2982,7,4,31394.15,0,Current,False,Stable,Stage 1 - Performing
20260101,8124,2982,7,4,30885.89,0,Current,False,Stable,Stage 1 - Performing
20260201,8124,2982,7,4,30387.82,0,Current,False,Stable,Stage 1 - Performing
20260301,8124,2982,7,4,29947.09,0,Current,False,Stable,Stage 1 - Performing
20260401,8124,2982,7,4,29589.2,0,Current,False,Stable,Stage 1 - Performing
20260501,8124,2982,7,4,29096.38,0,Current,False,Stable,Stage 1 - Performing
20260601,8124,2982,7,4,28659.74,0,Current,False,Stable,Stage 1 - Performing
20250101,8130,2985,12,29,18841.28,0,Current,False,New,Stage 1 - Performing
20250201,8130,2985,12,29,18710.93,0,Current,False,Stable,Stage 1 - Performing
20250301,8130,2985,12,29,18602.47,0,Current,False,Stable,Stage 1 - Performing
20250401,8130,2985,12,29,18428.12,0,Current,False,Stable,Stage 1 - Performing
20250501,8130,2985,12,29,18247.69,0,Current,False,Stable,Stage 1 - Performing
20250601,8130,2985,12,29,17889.67,0,Current,False,Stable,Stage 1 - Performing
20250701,8130,2985,12,29,17762.05,0,Current,False,Stable,Stage 1 - Performing
20250801,8130,2985,12,29,17560.07,0,Current,False,Stable,Stage 1 - Performing
20250901,8130,2985,12,29,17384.22,0,Current,False,Stable,Stage 1 - Performing
20251001,8130,2985,12,29,17190.3,30,30 DPD,False,Worsened,Stage 2 - SICR
20251101,8130,2985,12,29,16954.63,0,Current,False,Cured,Stage 1 - Performing
20251201,8130,2985,12,29,16681.63,0,Current,False,Stable,Stage 1 - Performing
20260101,8130,2985,12,29,16579.5,0,Current,False,Stable,Stage 1 - Performing
20260201,8130,2985,12,29,16301.18,0,Current,False,Stable,Stage 1 - Performing
20260301,8130,2985,12,29,15998.97,0,Current,False,Stable,Stage 1 - Performing
20260401,8130,2985,12,29,15780.93,0,Current,False,Stable,Stage 1 - Performing
20260501,8130,2985,12,29,15514.5,0,Current,False,Stable,Stage 1 - Performing
20260601,8130,2985,12,29,15295.26,0,Current,False,Stable,Stage 1 - Performing
20250101,8136,2988,12,35,13247.39,0,Current,False,New,Stage 1 - Performing
20250201,8136,2988,12,35,13063.53,0,Current,False,Stable,Stage 1 - Performing
20250301,8136,2988,12,35,12886.21,0,Current,False,Stable,Stage 1 - Performing
20250401,8136,2988,12,35,12637.36,0,Current,False,Stable,Stage 1 - Performing
20250501,8136,2988,12,35,12433.21,0,Current,False,Stable,Stage 1 - Performing
20250601,8136,2988,12,35,12196.38,0,Current,False,Stable,Stage 1 - Performing
20250701,8136,2988,12,35,12083.74,0,Current,False,Stable,Stage 1 - Performing
20250801,8136,2988,12,35,11877.34,0,Current,False,Stable,Stage 1 - Performing
20250901,8136,2988,12,35,11804.22,0,Current,False,Stable,Stage 1 - Performing
20251001,8136,2988,12,35,11702.18,30,30 DPD,False,Worsened,Stage 2 - SICR
20251101,8136,2988,12,35,11627.43,0,Current,False,Cured,Stage 1 - Performing
20251201,8136,2988,12,35,11487.4,0,Current,False,Stable,Stage 1 - Performing
20260101,8136,2988,12,35,11314.32,0,Current,False,Stable,Stage 1 - Performing
20260201,8136,2988,12,35,11128.77,0,Current,False,Stable,Stage 1 - Performing
20260301,8136,2988,12,35,11058.68,0,Current,False,Stable,Stage 1 - Performing
20260401,8136,2988,12,35,10932.14,0,Current,False,Stable,Stage 1 - Performing
20260501,8136,2988,12,35,10818.47,0,Current,False,Stable,Stage 1 - Performing
20260601,8136,2988,12,35,10725.47,0,Current,False,Stable,Stage 1 - Performing
20250101,8139,2989,6,32,19841.71,30,30 DPD,False,New,Stage 2 - SICR
20250201,8139,2989,6,32,19596.22,0,Current,False,Cured,Stage 1 - Performing
20250301,8139,2989,6,32,19391.29,30,30 DPD,False,Worsened,Stage 2 - SICR
20250401,8139,2989,6,32,19275.88,0,Current,False,Cured,Stage 1 - Performing
20250501,8139,2989,6,32,19065.55,0,Current,False,Stable,Stage 1 - Performing
20250601,8139,2989,6,32,18782.66,0,Current,False,Stable,Stage 1 - Performing
20250701,8139,2989,6,32,18573.41,0,Current,False,Stable,Stage 1 - Performing
20250801,8139,2989,6,32,18249.01,0,Current,False,Stable,Stage 1 - Performing
20250901,8139,2989,6,32,17960.28,0,Current,False,Stable,Stage 1 - Performing
20251001,8139,2989,6,32,17727.35,0,Current,False,Stable,Stage 1 - Performing
20251101,8139,2989,6,32,17435.54,0,Current,False,Stable,Stage 1 - Performing
20251201,8139,2989,6,32,17268.52,0,Current,False,Stable,Stage 1 - Performing
20260101,8139,2989,6,32,16974.54,0,Current,False,Stable,Stage 1 - Performing
20260201,8139,2989,6,32,16798.43,0,Current,False,Stable,Stage 1 - Performing
20260301,8139,2989,6,32,16649.34,0,Current,False,Stable,Stage 1 - Performing
20260401,8139,2989,6,32,16318.21,0,Current,False,Stable,Stage 1 - Performing
20260501,8139,2989,6,32,16198.04,0,Current,False,Stable,Stage 1 - Performing
20260601,8139,2989,6,32,16046.97,0,Current,False,Stable,Stage 1 - Performing
20250101,8144,2991,10,3,19399.07,0,Current,False,New,Stage 1 - Performing
20250201,8144,2991,10,3,19028.24,0,Current,False,Stable,Stage 1 - Performing
20250301,8144,2991,10,3,18923.7,0,Current,False,Stable,Stage 1 - Performing
20250401,8144,2991,10,3,18648.67,0,Current,False,Stable,Stage 1 - Performing
20250501,8144,2991,10,3,18394.64,0,Current,False,Stable,Stage 1 - Performing
20250601,8144,2991,10,3,18142.28,0,Current,False,Stable,Stage 1 - Performing
20250701,8144,2991,10,3,17860.04,0,Current,False,Stable,Stage 1 - Performing
20250801,8144,2991,10,3,17701.23,0,Current,False,Stable,Stage 1 - Performing
20250901,8144,2991,10,3,17364.35,0,Current,False,Stable,Stage 1 - Performing
20251001,8144,2991,10,3,17135.3,0,Current,False,Stable,Stage 1 - Performing
20251101,8144,2991,10,3,16819.28,0,Current,False,Stable,Stage 1 - Performing
20251201,8144,2991,10,3,16507.86,0,Current,False,Stable,Stage 1 - Performing
20260101,8144,2991,10,3,16272.07,0,Current,False,Stable,Stage 1 - Performing
20260201,8144,2991,10,3,16015.65,0,Current,False,Stable,Stage 1 - Performing
20260301,8144,2991,10,3,15924.45,0,Current,False,Stable,Stage 1 - Performing
20260401,8144,2991,10,3,15789.01,0,Current,False,Stable,Stage 1 - Performing
20260501,8144,2991,10,3,15586.34,0,Current,False,Stable,Stage 1 - Performing
20260601,8144,2991,10,3,15381.76,0,Current,False,Stable,Stage 1 - Performing
20250101,8145,2991,8,3,21634.99,0,Current,False,New,Stage 1 - Performing
20250201,8145,2991,8,3,21215.94,0,Current,False,Stable,Stage 1 - Performing
20250301,8145,2991,8,3,21007.08,0,Current,False,Stable,Stage 1 - Performing
20250401,8145,2991,8,3,20896.56,0,Current,False,Stable,Stage 1 - Performing
20250501,8145,2991,8,3,20782.18,0,Current,False,Stable,Stage 1 - Performing
20250601,8145,2991,8,3,20487.52,0,Current,False,Stable,Stage 1 - Performing
20250701,8145,2991,8,3,20349.05,0,Current,False,Stable,Stage 1 - Performing
20250801,8145,2991,8,3,20073.03,0,Current,False,Stable,Stage 1 - Performing
20250901,8145,2991,8,3,19723.15,0,Current,False,Stable,Stage 1 - Performing
20251001,8145,2991,8,3,19621.37,0,Current,False,Stable,Stage 1 - Performing
20251101,8145,2991,8,3,19341.43,0,Current,False,Stable,Stage 1 - Performing
20251201,8145,2991,8,3,19138.98,30,30 DPD,False,Worsened,Stage 2 - SICR
20260101,8145,2991,8,3,18944.26,0,Current,False,Cured,Stage 1 - Performing
20260201,8145,2991,8,3,18610.45,0,Current,False,Stable,Stage 1 - Performing
20260301,8145,2991,8,3,18511.32,0,Current,False,Stable,Stage 1 - Performing
20260401,8145,2991,8,3,18180.68,0,Current,False,Stable,Stage 1 - Performing
20260501,8145,2991,8,3,18036.27,0,Current,False,Stable,Stage 1 - Performing
20260601,8145,2991,8,3,17892.1,0,Current,False,Stable,Stage 1 - Performing
20250101,8149,2992,8,10,52673.85,0,Current,False,New,Stage 1 - Performing
20250201,8149,2992,8,10,52282.42,0,Current,False,Stable,Stage 1 - Performing
20250301,8149,2992,8,10,51677.68,0,Current,False,Stable,Stage 1 - Performing
20250401,8149,2992,8,10,51351.13,0,Current,False,Stable,Stage 1 - Performing
20250501,8149,2992,8,10,51002.58,0,Current,False,Stable,Stage 1 - Performing
20250601,8149,2992,8,10,50463.93,0,Current,False,Stable,Stage 1 - Performing
20250701,8149,2992,8,10,49590.75,0,Current,False,Stable,Stage 1 - Performing
20250801,8149,2992,8,10,49149.6,0,Current,False,Stable,Stage 1 - Performing
20250901,8149,2992,8,10,48376.04,0,Current,False,Stable,Stage 1 - Performing
20251001,8149,2992,8,10,47866.01,0,Current,False,Stable,Stage 1 - Performing
20251101,8149,2992,8,10,47604.17,0,Current,False,Stable,Stage 1 - Performing
20251201,8149,2992,8,10,46888.25,0,Current,False,Stable,Stage 1 - Performing
20260101,8149,2992,8,10,46113.21,0,Current,False,Stable,Stage 1 - Performing
20260201,8149,2992,8,10,45406.28,0,Current,False,Stable,Stage 1 - Performing
20260301,8149,2992,8,10,45105.7,0,Current,False,Stable,Stage 1 - Performing
20260401,8149,2992,8,10,44803.89,0,Current,False,Stable,Stage 1 - Performing
20260501,8149,2992,8,10,44508.89,0,Current,False,Stable,Stage 1 - Performing
20260601,8149,2992,8,10,43759.47,0,Current,False,Stable,Stage 1 - Performing
20250101,8153,2994,6,2,2800.22,0,Current,False,New,Stage 1 - Performing
20250201,8153,2994,6,2,2752.91,0,Current,False,Stable,Stage 1 - Performing
20250301,8153,2994,6,2,2716.18,0,Current,False,Stable,Stage 1 - Performing
20250401,8153,2994,6,2,2677.22,0,Current,False,Stable,Stage 1 - Performing
20250501,8153,2994,6,2,2656.17,0,Current,False,Stable,Stage 1 - Performing
20250601,8153,2994,6,2,2638.52,0,Current,False,Stable,Stage 1 - Performing
20250701,8153,2994,6,2,2605.51,0,Current,False,Stable,Stage 1 - Performing
20250801,8153,2994,6,2,2575.05,0,Current,False,Stable,Stage 1 - Performing
20250901,8153,2994,6,2,2556.33,0,Current,False,Stable,Stage 1 - Performing
20251001,8153,2994,6,2,2508.47,0,Current,False,Stable,Stage 1 - Performing
20251101,8153,2994,6,2,2484.95,0,Current,False,Stable,Stage 1 - Performing
20251201,8153,2994,6,2,2462.61,0,Current,False,Stable,Stage 1 - Performing
20260101,8153,2994,6,2,2444.85,30,30 DPD,False,Worsened,Stage 2 - SICR
20260201,8153,2994,6,2,2408.76,0,Current,False,Cured,Stage 1 - Performing
20260301,8153,2994,6,2,2390.53,30,30 DPD,False,Worsened,Stage 2 - SICR
20260401,8153,2994,6,2,2378.32,30,30 DPD,False,Stable,Stage 2 - SICR
20260501,8153,2994,6,2,2333.45,0,Current,False,Cured,Stage 1 - Performing
20260601,8153,2994,6,2,2313.17,0,Current,False,Stable,Stage 1 - Performing
20250101,8157,2995,11,6,13621.64,0,Current,False,New,Stage 1 - Performing
20250201,8157,2995,11,6,13387.87,0,Current,False,Stable,Stage 1 - Performing
20250301,8157,2995,11,6,13281.97,0,Current,False,Stable,Stage 1 - Performing
20250401,8157,2995,11,6,13114.28,0,Current,False,Stable,Stage 1 - Performing
20250501,8157,2995,11,6,12988.44,0,Current,False,Stable,Stage 1 - Performing
20250601,8157,2995,11,6,12832.93,0,Current,False,Stable,Stage 1 - Performing
20250701,8157,2995,11,6,12669.97,0,Current,False,Stable,Stage 1 - Performing
20250801,8157,2995,11,6,12526.91,0,Current,False,Stable,Stage 1 - Performing
20250901,8157,2995,11,6,12421.43,0,Current,False,Stable,Stage 1 - Performing
20251001,8157,2995,11,6,12245.72,0,Current,False,Stable,Stage 1 - Performing
20251101,8157,2995,11,6,12184.05,0,Current,False,Stable,Stage 1 - Performing
20251201,8157,2995,11,6,12042.43,0,Current,False,Stable,Stage 1 - Performing
20260101,8157,2995,11,6,11859.19,0,Current,False,Stable,Stage 1 - Performing
20260201,8157,2995,11,6,11757.49,0,Current,False,Stable,Stage 1 - Performing
20260301,8157,2995,11,6,11564.16,0,Current,False,Stable,Stage 1 - Performing
20260401,8157,2995,11,6,11435.87,0,Current,False,Stable,Stage 1 - Performing
20260501,8157,2995,11,6,11289.78,0,Current,False,Stable,Stage 1 - Performing
20260601,8157,2995,11,6,11100.59,0,Current,False,Stable,Stage 1 - Performing
20250101,8170,3000,6,39,5889.33,0,Current,False,New,Stage 1 - Performing
20250201,8170,3000,6,39,5842.77,0,Current,False,Stable,Stage 1 - Performing
20250301,8170,3000,6,39,5726.72,0,Current,False,Stable,Stage 1 - Performing
20250401,8170,3000,6,39,5628.55,0,Current,False,Stable,Stage 1 - Performing
20250501,8170,3000,6,39,5594.76,0,Current,False,Stable,Stage 1 - Performing
20250601,8170,3000,6,39,5554.84,0,Current,False,Stable,Stage 1 - Performing
20250701,8170,3000,6,39,5510.7,0,Current,False,Stable,Stage 1 - Performing
20250801,8170,3000,6,39,5473.54,0,Current,False,Stable,Stage 1 - Performing
20250901,8170,3000,6,39,5373.89,0,Current,False,Stable,Stage 1 - Performing
20251001,8170,3000,6,39,5296.76,0,Current,False,Stable,Stage 1 - Performing
20251101,8170,3000,6,39,5254.54,0,Current,False,Stable,Stage 1 - Performing
20251201,8170,3000,6,39,5194.0,0,Current,False,Stable,Stage 1 - Performing
20260101,8170,3000,6,39,5163.37,30,30 DPD,False,Worsened,Stage 2 - SICR
20260201,8170,3000,6,39,5108.8,0,Current,False,Cured,Stage 1 - Performing
20260301,8170,3000,6,39,5030.23,0,Current,False,Stable,Stage 1 - Performing
20260401,8170,3000,6,39,4967.17,0,Current,False,Stable,Stage 1 - Performing
20260501,8170,3000,6,39,4911.68,0,Current,False,Stable,Stage 1 - Performing
20260601,8170,3000,6,39,4824.97,30,30 DPD,False,Worsened,Stage 2 - SICR
20250101,8172,3001,11,18,65999.32,0,Current,False,New,Stage 1 - Performing
20250201,8172,3001,11,18,64727.81,30,30 DPD,False,Worsened,Stage 2 - SICR
20250301,8172,3001,11,18,63659.9,0,Current,False,Cured,Stage 1 - Performing
20250401,8172,3001,11,18,63259.22,0,Current,False,Stable,Stage 1 - Performing
20250501,8172,3001,11,18,62810.59,0,Current,False,Stable,Stage 1 - Performing
20250601,8172,3001,11,18,61698.75,0,Current,False,Stable,Stage 1 - Performing
20250701,8172,3001,11,18,60852.06,0,Current,False,Stable,Stage 1 - Performing
20250801,8172,3001,11,18,60453.17,0,Current,False,Stable,Stage 1 - Performing
20250901,8172,3001,11,18,60060.31,0,Current,False,Stable,Stage 1 - Performing
20251001,8172,3001,11,18,59373.25,0,Current,False,Stable,Stage 1 - Performing
20251101,8172,3001,11,18,58999.48,0,Current,False,Stable,Stage 1 - Performing
20251201,8172,3001,11,18,58234.47,0,Current,False,Stable,Stage 1 - Performing
20260101,8172,3001,11,18,57254.91,0,Current,False,Stable,Stage 1 - Performing
20260201,8172,3001,11,18,56255.2,0,Current,False,Stable,Stage 1 - Performing
20260301,8172,3001,11,18,55461.87,0,Current,False,Stable,Stage 1 - Performing
20260401,8172,3001,11,18,54867.93,0,Current,False,Stable,Stage 1 - Performing
20260501,8172,3001,11,18,54392.28,30,30 DPD,False,Worsened,Stage 2 - SICR
20260601,8172,3001,11,18,53393.94,0,Current,False,Cured,Stage 1 - Performing
20250101,8175,3002,6,27,24510.92,0,Current,False,New,Stage 1 - Performing
20250201,8175,3002,6,27,24169.39,0,Current,False,Stable,Stage 1 - Performing
20250301,8175,3002,6,27,23771.29,0,Current,False,Stable,Stage 1 - Performing
20250401,8175,3002,6,27,23567.74,0,Current,False,Stable,Stage 1 - Performing
20250501,8175,3002,6,27,23099.74,0,Current,False,Stable,Stage 1 - Performing
20250601,8175,3002,6,27,22703.0,0,Current,False,Stable,Stage 1 - Performing
20250701,8175,3002,6,27,22460.25,0,Current,False,Stable,Stage 1 - Performing
20250801,8175,3002,6,27,22306.27,0,Current,False,Stable,Stage 1 - Performing
20250901,8175,3002,6,27,21898.05,0,Current,False,Stable,Stage 1 - Performing
20251001,8175,3002,6,27,21716.93,0,Current,False,Stable,Stage 1 - Performing
20251101,8175,3002,6,27,21428.32,0,Current,False,Stable,Stage 1 - Performing
20251201,8175,3002,6,27,21237.17,0,Current,False,Stable,Stage 1 - Performing
20260101,8175,3002,6,27,20971.51,0,Current,False,Stable,Stage 1 - Performing
20260201,8175,3002,6,27,20850.04,0,Current,False,Stable,Stage 1 - Performing
20260301,8175,3002,6,27,20637.93,0,Current,False,Stable,Stage 1 - Performing
20260401,8175,3002,6,27,20355.13,0,Current,False,Stable,Stage 1 - Performing
20260501,8175,3002,6,27,20121.24,0,Current,False,Stable,Stage 1 - Performing
20260601,8175,3002,6,27,19849.45,30,30 DPD,False,Worsened,Stage 2 - SICR
20250101,8187,3006,6,39,11503.67,0,Current,False,New,Stage 1 - Performing
20250201,8187,3006,6,39,11366.4,0,Current,False,Stable,Stage 1 - Performing
20250301,8187,3006,6,39,11139.43,0,Current,False,Stable,Stage 1 - Performing
20250401,8187,3006,6,39,11064.0,0,Current,False,Stable,Stage 1 - Performing
20250501,8187,3006,6,39,10899.77,0,Current,False,Stable,Stage 1 - Performing
20250601,8187,3006,6,39,10802.84,0,Current,False,Stable,Stage 1 - Performing
20250701,8187,3006,6,39,10738.57,0,Current,False,Stable,Stage 1 - Performing
20250801,8187,3006,6,39,10677.1,0,Current,False,Stable,Stage 1 - Performing
20250901,8187,3006,6,39,10615.31,0,Current,False,Stable,Stage 1 - Performing
20251001,8187,3006,6,39,10554.36,0,Current,False,Stable,Stage 1 - Performing
20251101,8187,3006,6,39,10435.26,0,Current,False,Stable,Stage 1 - Performing
20251201,8187,3006,6,39,10275.89,0,Current,False,Stable,Stage 1 - Performing
20260101,8187,3006,6,39,10136.76,0,Current,False,Stable,Stage 1 - Performing
20260201,8187,3006,6,39,9942.82,0,Current,False,Stable,Stage 1 - Performing
20260301,8187,3006,6,39,9807.61,0,Current,False,Stable,Stage 1 - Performing
20260401,8187,3006,6,39,9685.28,0,Current,False,Stable,Stage 1 - Performing
20260501,8187,3006,6,39,9599.11,0,Current,False,Stable,Stage 1 - Performing
20260601,8187,3006,6,39,9497.67,0,Current,False,Stable,Stage 1 - Performing
20250101,8188,3006,12,39,13201.69,0,Current,False,New,Stage 1 - Performing
20250201,8188,3006,12,39,13029.99,0,Current,False,Stable,Stage 1 - Performing
20250301,8188,3006,12,39,12775.24,0,Current,False,Stable,Stage 1 - Performing
20250401,8188,3006,12,39,12640.97,0,Current,False,Stable,Stage 1 - Performing
20250501,8188,3006,12,39,12429.09,0,Current,False,Stable,Stage 1 - Performing
20250601,8188,3006,12,39,12261.86,0,Current,False,Stable,Stage 1 - Performing
20250701,8188,3006,12,39,12160.43,0,Current,False,Stable,Stage 1 - Performing
20250801,8188,3006,12,39,11924.91,0,Current,False,Stable,Stage 1 - Performing
20250901,8188,3006,12,39,11752.42,0,Current,False,Stable,Stage 1 - Performing
20251001,8188,3006,12,39,11535.23,0,Current,False,Stable,Stage 1 - Performing
20251101,8188,3006,12,39,11323.69,0,Current,False,Stable,Stage 1 - Performing
20251201,8188,3006,12,39,11173.28,0,Current,False,Stable,Stage 1 - Performing
20260101,8188,3006,12,39,11112.66,0,Current,False,Stable,Stage 1 - Performing
20260201,8188,3006,12,39,10952.36,0,Current,False,Stable,Stage 1 - Performing
20260301,8188,3006,12,39,10895.16,0,Current,False,Stable,Stage 1 - Performing
20260401,8188,3006,12,39,10809.68,0,Current,False,Stable,Stage 1 - Performing
20260501,8188,3006,12,39,10651.23,0,Current,False,Stable,Stage 1 - Performing
20260601,8188,3006,12,39,10494.57,0,Current,False,Stable,Stage 1 - Performing
20250101,8197,3009,7,32,25139.92,0,Current,False,New,Stage 1 - Performing
20250201,8197,3009,7,32,24922.47,0,Current,False,Stable,Stage 1 - Performing
20250301,8197,3009,7,32,24736.35,0,Current,False,Stable,Stage 1 - Performing
20250401,8197,3009,7,32,24313.99,0,Current,False,Stable,Stage 1 - Performing
20250501,8197,3009,7,32,24068.93,0,Current,False,Stable,Stage 1 - Performing
20250601,8197,3009,7,32,23669.4,0,Current,False,Stable,Stage 1 - Performing
20250701,8197,3009,7,32,23247.77,0,Current,False,Stable,Stage 1 - Performing
20250801,8197,3009,7,32,22796.69,0,Current,False,Stable,Stage 1 - Performing
20250901,8197,3009,7,32,22347.65,0,Current,False,Stable,Stage 1 - Performing
20251001,8197,3009,7,32,22171.39,0,Current,False,Stable,Stage 1 - Performing
20251101,8197,3009,7,32,22005.1,0,Current,False,Stable,Stage 1 - Performing
20251201,8197,3009,7,32,21676.49,0,Current,False,Stable,Stage 1 - Performing
20260101,8197,3009,7,32,21529.86,30,30 DPD,False,Worsened,Stage 2 - SICR
20260201,8197,3009,7,32,21268.92,60,60 DPD,False,Worsened,Stage 2 - SICR
20260301,8197,3009,7,32,21009.38,30,30 DPD,False,Cured,Stage 2 - SICR
20260401,8197,3009,7,32,20865.58,0,Current,False,Cured,Stage 1 - Performing
20260501,8197,3009,7,32,20650.84,0,Current,False,Stable,Stage 1 - Performing
20260601,8197,3009,7,32,20451.66,0,Current,False,Stable,Stage 1 - Performing
20250101,8200,3010,8,25,28082.74,0,Current,False,New,Stage 1 - Performing
20250201,8200,3010,8,25,27716.4,0,Current,False,Stable,Stage 1 - Performing
20250301,8200,3010,8,25,27294.67,0,Current,False,Stable,Stage 1 - Performing
20250401,8200,3010,8,25,26996.28,0,Current,False,Stable,Stage 1 - Performing
20250501,8200,3010,8,25,26609.51,0,Current,False,Stable,Stage 1 - Performing
20250601,8200,3010,8,25,26455.94,0,Current,False,Stable,Stage 1 - Performing
20250701,8200,3010,8,25,26270.66,0,Current,False,Stable,Stage 1 - Performing
20250801,8200,3010,8,25,26060.79,0,Current,False,Stable,Stage 1 - Performing
20250901,8200,3010,8,25,25637.23,0,Current,False,Stable,Stage 1 - Performing
20251001,8200,3010,8,25,25274.76,0,Current,False,Stable,Stage 1 - Performing
20251101,8200,3010,8,25,25141.12,0,Current,False,Stable,Stage 1 - Performing
20251201,8200,3010,8,25,24879.67,0,Current,False,Stable,Stage 1 - Performing
20260101,8200,3010,8,25,24687.37,0,Current,False,Stable,Stage 1 - Performing
20260201,8200,3010,8,25,24275.08,0,Current,False,Stable,Stage 1 - Performing
20260301,8200,3010,8,25,24018.12,0,Current,False,Stable,Stage 1 - Performing
20260401,8200,3010,8,25,23664.38,0,Current,False,Stable,Stage 1 - Performing
20260501,8200,3010,8,25,23236.18,0,Current,False,Stable,Stage 1 - Performing
20260601,8200,3010,8,25,22884.18,30,30 DPD,False,Worsened,Stage 2 - SICR
20250101,8216,3017,8,16,6375.64,0,Current,False,New,Stage 1 - Performing
20250201,8216,3017,8,16,6250.92,0,Current,False,Stable,Stage 1 - Performing
20250301,8216,3017,8,16,6140.91,0,Current,False,Stable,Stage 1 - Performing
20250401,8216,3017,8,16,6097.58,0,Current,False,Stable,Stage 1 - Performing
20250501,8216,3017,8,16,5996.6,0,Current,False,Stable,Stage 1 - Performing
20250601,8216,3017,8,16,5932.82,0,Current,False,Stable,Stage 1 - Performing
20250701,8216,3017,8,16,5821.96,0,Current,False,Stable,Stage 1 - Performing
20250801,8216,3017,8,16,5761.57,0,Current,False,Stable,Stage 1 - Performing
20250901,8216,3017,8,16,5719.94,0,Current,False,Stable,Stage 1 - Performing
20251001,8216,3017,8,16,5645.47,0,Current,False,Stable,Stage 1 - Performing
20251101,8216,3017,8,16,5549.54,0,Current,False,Stable,Stage 1 - Performing
20251201,8216,3017,8,16,5468.64,0,Current,False,Stable,Stage 1 - Performing
20260101,8216,3017,8,16,5414.08,0,Current,False,Stable,Stage 1 - Performing
20260201,8216,3017,8,16,5353.01,0,Current,False,Stable,Stage 1 - Performing
20260301,8216,3017,8,16,5318.09,0,Current,False,Stable,Stage 1 - Performing
20260401,8216,3017,8,16,5252.13,0,Current,False,Stable,Stage 1 - Performing
20260501,8216,3017,8,16,5157.88,0,Current,False,Stable,Stage 1 - Performing
20260601,8216,3017,8,16,5063.46,0,Current,False,Stable,Stage 1 - Performing
20250101,8225,3020,11,11,77223.74,0,Current,False,New,Stage 1 - Performing
20250201,8225,3020,11,11,76824.24,0,Current,False,Stable,Stage 1 - Performing
20250301,8225,3020,11,11,75511.11,0,Current,False,Stable,Stage 1 - Performing
20250401,8225,3020,11,11,74337.48,0,Current,False,Stable,Stage 1 - Performing
20250501,8225,3020,11,11,73717.58,0,Current,False,Stable,Stage 1 - Performing
20250601,8225,3020,11,11,72366.89,0,Current,False,Stable,Stage 1 - Performing
20250701,8225,3020,11,11,70945.78,0,Current,False,Stable,Stage 1 - Performing
20250801,8225,3020,11,11,69648.41,0,Current,False,Stable,Stage 1 - Performing
20250901,8225,3020,11,11,69182.1,0,Current,False,Stable,Stage 1 - Performing
20251001,8225,3020,11,11,68473.18,0,Current,False,Stable,Stage 1 - Performing
20251101,8225,3020,11,11,67446.62,0,Current,False,Stable,Stage 1 - Performing
20251201,8225,3020,11,11,66494.97,0,Current,False,Stable,Stage 1 - Performing
20260101,8225,3020,11,11,65472.75,0,Current,False,Stable,Stage 1 - Performing
20260201,8225,3020,11,11,64860.51,0,Current,False,Stable,Stage 1 - Performing
20260301,8225,3020,11,11,64369.73,0,Current,False,Stable,Stage 1 - Performing
20260401,8225,3020,11,11,63496.14,0,Current,False,Stable,Stage 1 - Performing
20260501,8225,3020,11,11,62960.63,0,Current,False,Stable,Stage 1 - Performing
20260601,8225,3020,11,11,61872.99,0,Current,False,Stable,Stage 1 - Performing
20250101,8241,3026,7,30,26870.38,0,Current,False,New,Stage 1 - Performing
20250201,8241,3026,7,30,26651.82,0,Current,False,Stable,Stage 1 - Performing
20250301,8241,3026,7,30,26149.61,0,Current,False,Stable,Stage 1 - Performing
20250401,8241,3026,7,30,25674.86,0,Current,False,Stable,Stage 1 - Performing
20250501,8241,3026,7,30,25543.64,0,Current,False,Stable,Stage 1 - Performing
20250601,8241,3026,7,30,25160.75,0,Current,False,Stable,Stage 1 - Performing
20250701,8241,3026,7,30,24892.38,0,Current,False,Stable,Stage 1 - Performing
20250801,8241,3026,7,30,24454.18,0,Current,False,Stable,Stage 1 - Performing
20250901,8241,3026,7,30,24136.95,0,Current,False,Stable,Stage 1 - Performing
20251001,8241,3026,7,30,23905.55,0,Current,False,Stable,Stage 1 - Performing
